ReportTitle
Kleine Hochschulstatistik im WiSe 2021/22

Standort,Textbox24,StudDeutschW3,StudDeutsch1HS,StudAusland1HSW,StudDeutsch1FS,StudDeutsch1FSW,StudAusland,StudAuslandW,StudAusland1HSW1,StudAusland1HSW5,StudAusland1FS,StudDeutsch1FSW2,Stud1HS,Stud1FS,Textbox176,Organisation1,Textbox28,Textbox42,StudDeutsch1HS1,Textbox63,Textbox72,Textbox81,Textbox89,Textbox114,Textbox131,StudAusland1HSW4,Textbox156,StudDeutsch1FSW3,Textbox163,Textbox170,Textbox177,Studiengang1,StudDeutsch1,Textbox43,Textbox57,Textbox64,Textbox73,Textbox83,Textbox90,Textbox115,Textbox132,StudAusland1HSW3,Textbox157,StudDeutsch1FSW1,Textbox164,Textbox171,Textbox178,Textbox19,Textbox44,Textbox58,Textbox65,Textbox74,Textbox84,Textbox102,Textbox116,Textbox133,StudAusland1HSW2,Textbox158,StudAusland1FSW1,Textbox165,Textbox172,Textbox179
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Fakultät Wirtschafts- und Sozialwissenschaften,4880,3092,678,449,954,604,360,240,123,85,67,44,801,1021,5240,  Soziale Arbeit,301,223,70,52,84,60,11,9,3,3,4,4,73,88,312,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Fakultät Wirtschafts- und Sozialwissenschaften,4880,3092,678,449,954,604,360,240,123,85,67,44,801,1021,5240,  Soziale Arbeit: Lokale Gestaltung sozialer Teilhabe,61,44,1,1,23,18,3,1,0,0,1,0,1,24,64,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Fakultät Wirtschafts- und Sozialwissenschaften,4880,3092,678,449,954,604,360,240,123,85,67,44,801,1021,5240,  Taxation,4,3,0,0,4,3,0,0,0,0,0,0,0,4,4,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Fakultät Wirtschafts- und Sozialwissenschaften,4880,3092,678,449,954,604,360,240,123,85,67,44,801,1021,5240,  Volkswirtschaftslehre,133,24,17,2,31,5,8,5,3,3,3,2,20,34,141,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Fakultät Wirtschafts- und Sozialwissenschaften,4880,3092,678,449,954,604,360,240,123,85,67,44,801,1021,5240,  Wirtschaftsinformatik (Master),19,4,0,0,6,0,1,0,1,0,1,0,1,7,20,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Fakultät Wirtschafts- und Sozialwissenschaften,4880,3092,678,449,954,604,360,240,123,85,67,44,801,1021,5240,  Wirtschaftspsychologie,285,208,27,21,36,28,18,13,1,0,5,3,28,41,303,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Fakultät Wirtschafts- und Sozialwissenschaften,4880,3092,678,449,954,604,360,240,123,85,67,44,801,1021,5240,  Wirtschaftsrecht (Bachelor),403,188,62,31,78,35,21,15,1,1,1,1,63,79,424,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Fakultät Wirtschafts- und Sozialwissenschaften,4880,3092,678,449,954,604,360,240,123,85,67,44,801,1021,5240,  Wirtschaftsrecht (Master),50,32,0,0,0,0,1,0,0,0,0,0,0,0,51,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Institut für Musik,375,150,28,9,60,21,64,36,7,4,6,3,35,66,439,  Mit Kindern singen,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Westerberg,8011,3673,1089,517,1575,711,653,328,177,100,108,54,1266,1683,8664, Institut für Musik,375,150,28,9,60,21,64,36,7,4,6,3,35,66,439,  Musikerziehung,372,148,28,9,60,21,64,36,7,4,6,3,35,66,436,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Agrar- und Lebensmittelwirtschaft,95,53,0,0,30,12,1,0,0,0,0,0,0,30,96,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Angewandte Geflügelwissenschaften,11,3,0,0,11,3,0,0,0,0,0,0,0,11,11,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Angewandte Nutztier- und Pflanzenwissenschaften,86,43,0,0,29,14,2,1,1,1,1,1,1,30,88,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,"  Angewandte Pflanzenbiologie - Gartenbau, Pflanzentechnologie",199,86,40,23,57,28,2,1,1,1,1,1,41,58,201,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Baubetriebswirtschaft,33,8,16,5,19,6,2,1,0,0,2,1,16,21,35,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Baubetriebswirtschaft Dual,99,15,17,1,19,1,1,0,0,0,0,0,17,19,100,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Berufliche Bildung - Teilstudiengang Ökotrophologie,78,57,14,9,23,18,3,3,1,1,1,1,15,24,81,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Bioverfahrenstechnik in Agrar- und Lebensmittelwirtschaft,95,49,18,11,22,14,3,1,1,1,1,0,19,23,98,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,"  Boden, Gewässer, Altlasten",21,14,0,0,0,0,0,0,0,0,0,0,0,0,21,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Freiraumplanung,243,146,31,22,45,30,7,7,2,2,2,2,33,47,250,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Landschaftsarchitektur,90,51,0,0,26,15,4,3,0,0,2,1,0,28,94,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Landschaftsbau (Bachelor),171,31,28,6,37,6,1,0,0,0,0,0,28,37,172,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Landschaftsbau (Master),52,7,0,0,19,3,0,0,0,0,0,0,0,19,52,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Landschaftsentwicklung,216,103,36,20,48,27,1,0,0,0,1,0,36,49,217,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Landwirtschaft,549,169,140,46,155,53,2,2,1,1,1,1,141,156,551,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Lehramt an berufsbildenden Schulen - Teilstudiengang Ökotrophologie,50,45,0,0,20,18,0,0,0,0,0,0,0,20,50,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Ökotrophologie,219,184,41,33,52,44,7,5,2,0,1,0,43,53,226,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Wirtschaftsingenieurwesen Agrar/Lebensmittel,341,138,73,33,83,36,9,6,1,1,2,1,74,85,350,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Osnabrück Haste,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2674,1206,454,209,695,328,45,30,10,8,15,9,464,710,2719,  Wirtschaftsingenieurwesen im Agri- und Hortibusiness,26,4,0,0,0,0,0,0,0,0,0,0,0,0,26,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Duale Studiengänge,963,315,242,84,296,103,19,11,6,2,6,2,248,302,982,  Betriebswirtschaft (dual) - IDS,258,129,74,38,85,43,5,5,2,2,2,2,76,87,263,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Duale Studiengänge,963,315,242,84,296,103,19,11,6,2,6,2,248,302,982,  Engineering technischer Systeme,179,25,55,7,59,8,1,0,1,0,1,0,56,60,180,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Duale Studiengänge,963,315,242,84,296,103,19,11,6,2,6,2,248,302,982,  Führung und Organisation,60,22,0,0,10,3,1,1,0,0,0,0,0,10,61,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Duale Studiengänge,963,315,242,84,296,103,19,11,6,2,6,2,248,302,982,  Management betrieblicher Systeme,63,23,8,3,11,3,1,0,1,0,1,0,9,12,64,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Duale Studiengänge,963,315,242,84,296,103,19,11,6,2,6,2,248,302,982,  Pflege (dual) - IDS,79,68,29,26,32,29,5,5,0,0,0,0,29,32,84,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Duale Studiengänge,963,315,242,84,296,103,19,11,6,2,6,2,248,302,982,"  Technologieanalyse, -engineering, -management",49,8,0,0,9,3,1,0,0,0,0,0,0,9,50,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Duale Studiengänge,963,315,242,84,296,103,19,11,6,2,6,2,248,302,982,  Wirtschaftsinformatik (dual),152,18,43,3,54,6,5,0,2,0,2,0,45,56,157,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Duale Studiengänge,963,315,242,84,296,103,19,11,6,2,6,2,248,302,982,  Wirtschaftsingenieurwesen (dual),123,22,33,7,36,8,0,0,0,0,0,0,33,36,123,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Kommunikationsmanagement,329,264,51,42,89,72,2,2,1,1,1,1,52,90,331,  Kommunikation und Management,61,51,0,0,22,18,1,1,0,0,0,0,0,22,62,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Kommunikationsmanagement,329,264,51,42,89,72,2,2,1,1,1,1,52,90,331,  Kommunikationsmanagement,268,213,51,42,67,54,1,1,1,1,1,1,52,68,269,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Management und Technik,825,177,126,30,196,42,48,17,14,4,14,5,140,210,873,  Allgemeiner Maschinenbau,94,2,13,1,15,1,9,1,5,0,1,0,18,16,103,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Management und Technik,825,177,126,30,196,42,48,17,14,4,14,5,140,210,873,  Betriebswirtschaft und Management - IMT,289,118,54,21,67,25,11,7,3,2,3,2,57,70,300,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Management und Technik,825,177,126,30,196,42,48,17,14,4,14,5,140,210,873,  Management und Technik,43,13,0,0,17,6,0,0,0,0,0,0,0,17,43,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Management und Technik,825,177,126,30,196,42,48,17,14,4,14,5,140,210,873,  Wirtschaftsinformatik,101,6,19,1,23,1,9,4,3,1,5,2,22,28,110,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Management und Technik,825,177,126,30,196,42,48,17,14,4,14,5,140,210,873,  Wirtschaftsingenieurwesen - Energiewirtschaft,46,10,1,0,15,1,4,1,1,0,2,0,2,17,50,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Management und Technik,825,177,126,30,196,42,48,17,14,4,14,5,140,210,873,  Wirtschaftsingenieurwesen (Bachelor),163,21,39,7,47,7,12,3,2,1,3,1,41,50,175,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Management und Technik,825,177,126,30,196,42,48,17,14,4,14,5,140,210,873,  Wirtschaftsingenieurwesen (Master),89,7,0,0,12,1,3,1,0,0,0,0,0,12,92,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670
Lingen,2213,826,431,165,599,231,74,32,22,8,22,9,453,621,2287, Institut für Theaterpädagogik,96,70,12,9,18,14,5,2,1,1,1,1,13,19,101,  Theaterpädagogik,96,70,12,9,18,14,5,2,1,1,1,1,13,19,101,12898,5705,1974,891,2869,1270,772,390,209,116,145,72,2183,3014,13670

